Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.21,-4.97,-0.69,-0.06,0.06,-0.24
8.9,-4.86,-0.63,0.09,0.03,-0.23
8.94,-4.68,-0.63,0.23,0.02,-0.16
9.56,-4.5,-0.17,0.36,0.09,-0.1
9.4,-5.41,-0.16,0.24,0.03,-0.03
8.96,-5.78,-0.29,0.09,0.15,-0.05
9.05,-4.8,-0.32,-0.01,0.15,-0.09
9.45,-4.59,-0.16,0.08,0.18,-0.12
9.24,-4.78,0.18,0.14,0.14,-0.08
9.18,-5.48,0.35,0.23,0.08,-0.13
8.94,-5.43,0.85,0.19,0.01,-0.17
8.96,-5.35,1.41,0.1,0.17,-0.14
8.95,-5.12,1.41,-0.05,0.33,-0.02
8.95,-4.88,1.39,-0.18,0.44,0.15
9.17,-5.28,1.63,-0.44,0.61,0.31
8.62,-5.1,2.54,-0.81,0.72,0.36
5.53,-3.71,3.57,-1.05,1.07,0.41
4.14,-1.45,2.58,-0.88,1.47,0.21
5.56,-0.13,1.0,-0.55,1.25,0.48
4.88,-1.63,1.75,-0.86,0.54,0.9
2.65,0.3,-0.23,-0.26,-0.34,0.76
2.89,-1.02,0.95,-0.02,0.99,1.0
11.93,-10.25,2.15,0.5,0.59,0.81
13.68,-9.83,2.87,-0.45,-0.49,0.82
11.63,-10.04,4.52,-0.85,-0.45,0.69
13.8,-9.56,3.14,-1.5,-0.47,1.49
10.25,-11.21,3.28,-2.47,-1.41,1.82
13.05,-9.48,1.7,-2.27,-0.48,2.69
6.13,-7.12,-2.02,-1.49,-0.43,3.15
1.42,-7.83,-0.79,-1.93,-0.8,3.84
7.47,-24.33,-2.17,-2.25,2.81,3.43
-1.31,0.42,-5.71,-3.49,-2.79,4.24
-10.94,-2.69,-0.85,-2.39,-2.69,2.48
-6.14,-3.06,6.16,-2.14,-1.9,-1.69
-5.08,-8.24,-4.02,-1.04,0.95,2.0
-5.2,-2.05,-7.39,-2.05,-1.6,2.45
-6.31,-2.53,-4.9,-1.84,-1.69,1.98
-3.85,-2.18,-4.67,-2.69,-0.89,1.75
-6.85,1.31,-5.06,-2.89,-0.19,1.62
-7.45,0.11,-5.06,-2.51,-0.62,1.38
-6.33,1.54,-6.24,-2.55,-0.34,1.05
-4.45,1.74,-1.78,-1.98,-0.11,0.75
-5.65,4.94,-1.81,-1.26,0.34,0.77
-6.5,4.71,-2.63,-1.16,0.72,1.15
-5.02,5.7,-2.65,-0.49,0.74,1.35
-6.67,5.96,-4.07,-0.01,1.04,0.85
-4.42,6.89,-3.18,-0.12,0.95,1.07
-3.4,6.06,-5.28,-0.07,1.72,1.15
-3.43,7.49,-8.22,-0.04,1.79,0.92
-0.86,4.82,-7.45,0.8,1.21,0.43
-0.65,8.34,-9.56,0.58,0.17,0.5
1.67,1.43,-6.27,1.41,-1.19,0.11
-2.94,3.06,-8.92,-0.15,-0.09,0.55
-1.29,6.0,-8.56,0.36,0.12,0.35
0.42,4.34,-7.07,0.38,0.44,0.08
-2.89,0.34,-8.98,-0.3,-0.47,0.55
-1.08,4.3,-5.8,-0.36,0.65,0.26
-0.84,5.04,-8.73,-0.61,0.71,0.35
-0.31,5.49,-7.92,-0.16,-0.05,0.13
0.04,6.95,-7.64,0.03,0.01,0.15
-0.39,5.88,-6.0,0.25,0.25,-0.28
-0.85,1.79,-8.86,0.11,-0.22,-0.34
-2.24,3.92,-8.64,-0.16,0.58,-0.2
-0.63,4.42,-8.57,0.05,0.61,0.19
-1.44,5.67,-9.33,0.04,0.73,0.47
1.37,4.87,-8.34,0.62,0.76,0.4
1.67,4.77,-8.57,0.26,0.62,0.06
-1.21,3.65,-6.51,0.65,0.47,-0.5
2.01,3.64,-10.46,0.81,0.98,-0.86
3.15,2.56,-7.26,0.24,0.67,-0.89
2.15,2.19,-10.05,0.47,1.06,-0.87
2.23,1.37,-8.5,0.6,1.06,-1.04
3.84,2.0,-8.7,0.75,1.19,-0.68
3.46,2.09,-9.19,0.88,1.47,-0.41
4.77,1.98,-8.39,1.06,1.68,0.14
3.4,1.43,-8.18,1.52,1.69,0.05
1.44,0.48,-9.43,1.57,1.3,0.28
-0.51,-2.35,-9.87,0.71,0.73,0.05
5.67,-0.96,-8.26,0.51,0.6,-0.14
6.31,-2.07,-7.42,0.76,0.76,-0.34
7.64,-2.19,-6.15,0.8,1.17,-0.27
8.56,-1.2,-6.05,0.56,1.27,0.15
7.27,-3.63,-4.53,0.1,1.74,0.24
9.58,-2.58,-7.29,0.5,1.53,0.01
8.32,-2.75,-5.55,0.23,0.75,-0.25
8.99,-2.61,-4.52,0.21,0.72,-0.29
8.72,-2.95,-4.57,0.35,1.11,0.4
10.12,-2.82,-2.87,0.48,1.73,0.75
14.94,-5.7,-3.33,0.91,1.81,0.45
14.0,-4.68,-1.6,1.22,2.26,0.09
13.39,-7.86,-0.72,1.32,4.33,0.68
12.87,-5.58,0.69,1.34,2.68,1.17
