Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.09,2.66,5.43,-0.2,-0.02,-0.05
9.06,2.58,5.32,-0.19,-0.0,-0.03
9.09,2.77,5.46,-0.17,0.01,-0.01
9.0,2.55,5.47,-0.11,-0.0,0.0
9.02,2.51,5.38,-0.1,0.01,0.0
9.09,2.61,5.58,-0.09,0.02,0.0
9.09,2.58,5.44,-0.09,-0.01,0.0
9.03,2.52,5.41,-0.11,-0.01,-0.01
9.06,2.53,5.41,-0.13,-0.0,-0.02
9.07,2.58,5.41,-0.12,-0.01,-0.03
9.12,2.56,5.39,-0.13,-0.02,-0.02
9.09,2.57,5.39,-0.13,-0.02,-0.03
9.11,2.47,5.38,-0.14,-0.04,-0.03
9.11,2.55,5.37,-0.14,-0.05,-0.04
9.18,2.55,5.29,-0.15,-0.05,-0.04
9.2,2.66,5.24,-0.13,-0.05,-0.03
9.17,2.61,5.46,-0.1,-0.13,-0.0
9.16,2.6,5.15,-0.13,-0.13,0.01
9.14,2.49,5.15,-0.11,-0.08,0.01
9.17,2.58,5.14,-0.09,-0.07,-0.0
9.21,2.55,5.1,-0.09,-0.05,-0.0
9.27,2.65,5.06,-0.07,-0.03,0.01
9.27,2.52,5.02,-0.06,-0.05,0.02
9.27,2.52,4.95,-0.06,-0.04,0.02
9.33,2.54,5.06,-0.04,-0.06,0.04
9.35,2.44,4.97,-0.04,-0.08,0.05
9.32,2.48,4.91,-0.06,-0.08,0.04
9.39,2.51,4.89,-0.1,-0.08,0.03
9.31,2.4,4.79,-0.1,-0.04,0.01
9.36,2.5,4.89,-0.12,-0.02,-0.0
9.37,2.49,4.87,-0.12,-0.03,-0.0
9.34,2.49,4.92,-0.13,-0.04,-0.01
9.36,2.52,4.99,-0.14,-0.07,-0.0
9.29,2.47,4.76,-0.16,-0.06,-0.01
9.29,2.43,4.76,-0.18,0.02,-0.04
9.28,2.41,4.81,-0.16,0.05,-0.06
9.35,2.6,4.87,-0.16,0.11,-0.06
9.37,2.58,4.91,-0.17,0.11,-0.02
9.3,2.41,5.04,-0.13,0.1,-0.01
9.31,2.42,5.11,-0.12,0.06,-0.03
9.32,2.49,5.12,-0.13,0.03,-0.04
9.25,2.5,5.0,-0.12,0.01,-0.04
9.29,2.49,5.09,-0.12,0.01,-0.04
9.29,2.38,4.97,-0.13,-0.02,-0.05
9.4,2.35,4.88,-0.15,0.01,-0.08
9.21,2.65,4.99,-0.13,0.01,-0.09
9.61,2.76,4.88,-0.02,0.09,-0.07
9.46,3.67,4.55,0.25,-0.07,0.04
9.4,2.57,3.98,0.27,-0.1,0.1
9.31,3.88,3.47,0.51,0.24,0.2
9.0,3.64,4.25,0.72,0.42,0.44
9.43,2.72,4.17,0.82,0.53,0.53
9.42,1.67,4.76,0.5,0.56,0.45
10.12,1.66,4.77,0.11,0.26,0.28
8.92,1.79,3.82,-0.44,0.04,0.0
9.1,2.31,3.68,-0.67,0.13,-0.15
9.09,1.93,3.55,-0.78,0.11,-0.24
8.91,2.08,4.54,-0.74,0.06,-0.14
8.09,2.56,3.52,-0.43,0.21,0.11
4.72,3.5,2.08,0.21,0.22,0.5
2.15,1.98,1.33,0.83,0.86,1.1
6.08,1.81,2.95,1.6,1.72,1.35
11.91,1.37,8.8,1.64,0.78,0.89
13.35,4.93,3.85,2.39,-0.24,1.23
8.13,5.36,5.41,2.65,0.43,1.45
6.04,1.22,7.64,3.18,0.75,1.43
5.03,-1.72,9.68,1.92,1.52,0.42
4.15,-0.95,6.3,1.32,2.12,-0.87
-4.07,6.73,16.7,1.28,3.67,-1.77
17.25,9.49,21.24,-1.52,4.16,-2.34
9.27,7.83,10.96,0.71,2.47,-1.74
4.66,8.17,7.21,1.27,3.65,-1.09
4.01,1.88,11.21,1.28,3.93,-0.81
6.75,0.25,6.75,1.58,2.03,-1.31
-1.35,1.15,0.89,-0.47,3.34,-1.84
-9.22,9.74,6.8,0.79,1.58,0.99
-3.37,6.77,3.27,3.14,2.29,2.93
-1.04,11.5,6.05,1.84,1.55,3.93
-5.47,12.63,-2.24,4.37,0.35,4.37
-2.94,57.17,-2.54,4.37,0.3,0.51
7.93,-17.56,-8.18,3.54,-1.31,1.76
-9.63,13.2,-8.55,1.26,0.14,0.71
3.99,3.56,-7.31,2.29,0.59,2.45
5.31,-2.63,-5.96,2.66,0.42,1.3
2.13,2.09,-10.8,1.67,0.75,1.26
4.8,1.82,-6.33,1.46,0.37,1.27
5.67,3.91,-8.36,1.84,0.46,1.19
3.51,1.24,-9.1,1.54,0.33,1.2
6.3,-0.23,-7.1,1.19,0.41,0.94
4.7,-1.13,-7.92,1.17,0.12,1.0
5.1,-2.9,-8.22,0.76,0.21,0.8
5.4,-2.52,-7.86,0.5,0.18,0.38
5.35,-3.0,-7.74,0.46,-0.01,0.25
5.07,-3.31,-7.43,0.35,-0.09,0.02
5.32,-3.06,-7.67,0.24,-0.04,-0.11
5.59,-3.11,-7.27,0.05,-0.13,-0.19
5.28,-2.76,-7.84,0.18,-0.14,-0.2
5.09,-2.96,-7.64,0.04,-0.1,-0.21
5.22,-2.42,-7.95,-0.13,-0.02,-0.21
5.07,-2.2,-8.06,-0.18,-0.05,-0.07
5.15,-2.68,-7.75,-0.43,-0.09,-0.1
5.35,-2.72,-7.97,-0.36,-0.03,-0.16
5.42,-2.15,-7.93,-0.47,-0.03,-0.13
5.09,-2.05,-7.56,-0.6,-0.14,-0.06
5.15,-2.15,-8.46,-0.93,-0.02,-0.09
5.15,-1.22,-8.26,-0.89,-0.17,-0.11
5.48,-1.02,-7.85,-0.8,-0.14,-0.19
4.71,-0.26,-8.67,-0.74,-0.29,-0.2
4.87,0.35,-8.3,-0.81,-0.28,-0.23
4.24,0.7,-8.57,-0.53,-0.46,-0.1
4.82,0.63,-8.44,-0.34,-0.36,-0.1
4.02,-0.38,-8.91,-0.53,-0.5,-0.09
