Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.84,0.67,1.79,-0.23,-0.14,-0.05
9.4,-1.31,1.64,-0.51,0.04,-0.11
12.2,-0.37,1.7,-0.45,-0.37,0.12
10.44,0.92,1.95,0.04,-0.18,0.21
9.72,-1.85,0.55,0.28,0.16,0.28
11.1,-2.14,-0.29,0.11,0.03,0.26
10.65,0.66,1.36,-0.07,-0.13,0.34
9.48,-2.3,0.89,-0.04,-0.23,0.17
10.3,-0.56,0.59,0.06,0.04,0.05
10.69,-0.74,-0.57,0.16,0.2,0.02
10.93,-2.09,1.02,0.17,-0.02,-0.03
10.36,-2.06,1.21,0.01,-0.1,0.08
10.28,-1.41,0.51,0.03,-0.21,-0.02
9.75,-1.11,0.49,-0.19,-0.29,-0.3
10.98,-1.0,-0.08,-0.23,-0.19,-0.32
11.57,-0.57,0.62,-0.14,-0.22,-0.08
9.84,-0.11,0.19,0.05,-0.2,-0.04
10.22,-0.54,0.37,0.17,-0.12,-0.09
10.3,-0.88,0.47,0.13,-0.21,-0.11
10.33,-0.32,0.52,-0.09,-0.24,-0.05
10.8,1.35,0.05,0.2,0.06,-0.41
11.08,-0.57,0.08,0.09,-0.02,0.01
10.17,-0.44,0.27,-0.08,0.1,0.01
10.52,-0.35,0.09,-0.25,0.04,0.05
10.36,-0.04,0.19,-0.21,0.1,0.01
10.84,-0.08,0.13,-0.11,0.08,-0.04
10.77,-0.22,0.24,-0.02,-0.04,-0.04
10.47,-0.34,0.2,-0.02,-0.09,-0.01
10.45,-0.41,0.27,-0.06,-0.06,0.01
10.5,-0.4,0.28,-0.12,-0.05,-0.01
10.55,-0.29,0.19,-0.16,-0.02,-0.0
10.53,-0.3,0.15,-0.17,0.0,-0.01
10.55,-0.21,0.17,-0.13,0.0,-0.02
10.31,-0.21,0.14,-0.08,0.05,-0.05
10.85,-0.56,0.06,-0.1,0.13,-0.03
10.56,-0.79,-0.17,-0.07,0.17,-0.04
10.71,-0.18,-0.15,-0.09,0.18,-0.01
10.11,-0.49,-1.01,0.01,0.03,-0.05
10.17,-0.56,-0.56,0.03,0.25,-0.08
10.49,-0.14,-0.48,0.07,0.23,-0.09
10.32,-0.22,-0.38,0.15,0.15,-0.12
10.25,-0.33,-0.57,0.21,0.11,-0.14
9.87,0.06,-0.39,0.33,0.18,-0.2
9.98,0.17,-0.72,0.49,0.16,-0.23
9.38,0.06,0.14,0.63,0.17,-0.29
8.84,0.65,0.23,0.9,0.23,-0.31
7.56,0.57,0.4,1.1,0.25,-0.24
6.68,-0.19,1.82,0.89,0.48,-0.35
6.84,-0.57,0.86,0.95,0.7,-0.45
8.6,3.56,2.19,1.41,0.83,-0.31
7.58,-2.5,1.72,1.55,0.76,-0.39
7.67,0.49,3.59,1.84,0.82,-0.52
7.68,-3.46,7.55,1.87,1.26,-0.58
11.79,-1.27,5.02,1.36,1.61,-1.1
7.19,5.64,16.49,0.54,1.61,-1.63
29.5,3.08,11.9,-1.22,4.37,0.41
7.1,4.89,-8.95,1.68,0.05,-2.68
9.28,-1.19,2.07,-0.63,4.37,-1.07
11.15,4.81,-0.07,1.51,3.87,-1.74
3.56,-1.13,7.37,2.24,2.23,-1.11
0.08,5.59,6.76,2.22,2.15,0.15
10.63,8.64,2.92,3.4,0.33,1.61
-1.82,17.54,4.25,4.37,-2.36,1.87
2.11,6.96,1.68,4.37,-2.29,1.49
8.3,17.63,-11.8,0.29,-4.37,-4.37
-9.55,3.81,-6.65,2.16,-0.33,-1.99
-11.6,7.55,-2.76,2.31,1.76,0.32
3.43,4.66,-9.1,2.91,-0.05,0.3
-3.53,6.22,-5.53,2.61,-0.64,-0.71
-3.37,2.76,-9.42,2.42,-0.14,0.33
-2.91,2.07,-6.82,2.07,0.04,0.84
-0.65,1.15,-8.57,2.03,-0.19,0.27
-3.78,1.09,-8.4,1.5,-0.26,0.29
0.89,2.43,-9.76,1.24,-0.02,0.32
-1.53,2.52,-8.9,1.48,-0.36,0.04
-1.06,0.72,-8.91,0.75,0.27,0.16
-0.19,0.54,-9.37,0.72,0.24,-0.16
-0.01,-1.68,-9.26,0.86,0.36,-0.05
0.68,-0.2,-8.94,0.64,0.31,-0.16
1.45,-3.09,-9.11,0.21,0.01,-0.06
1.21,-2.7,-9.49,-0.36,-0.27,-0.08
0.98,-3.28,-9.93,-0.42,0.33,0.21
0.4,-1.86,-8.82,-0.94,-0.53,0.11
-1.77,0.01,-9.25,-0.91,-0.05,0.04
-0.31,1.68,-9.4,-0.55,0.18,0.02
-0.16,2.05,-9.17,-0.32,-0.02,0.08
-0.07,1.0,-9.25,-0.11,0.14,0.09
-0.04,1.09,-8.87,-0.23,0.14,-0.09
0.22,1.28,-9.36,-0.02,0.1,-0.18
0.45,0.34,-9.18,0.16,0.15,-0.07
0.57,-0.31,-9.21,0.1,0.09,-0.04
0.42,-0.5,-9.09,-0.03,0.03,-0.07
0.27,-0.32,-9.17,-0.11,0.03,-0.05
0.22,-0.16,-9.2,-0.17,0.05,-0.04
0.45,0.06,-9.1,-0.22,-0.04,-0.02
0.11,0.25,-9.18,-0.19,0.03,0.0
0.29,0.52,-9.03,-0.19,0.01,-0.02
0.44,0.47,-9.1,-0.17,-0.01,-0.02
0.39,0.39,-9.17,-0.12,-0.04,-0.02
0.44,0.28,-9.31,-0.1,-0.03,-0.02
0.25,0.23,-9.44,-0.09,-0.09,-0.01
0.37,-0.03,-9.86,-0.17,-0.15,0.03
0.12,-0.21,-8.38,-0.19,-0.4,0.02
0.05,-0.01,-9.49,-0.37,-0.24,0.06
0.13,0.34,-9.0,-0.39,-0.23,0.04
-0.75,0.85,-9.17,-0.38,-0.24,-0.02
-0.25,0.58,-8.83,-0.39,-0.15,-0.01
-0.82,0.66,-9.14,-0.31,-0.2,-0.06
-1.33,1.44,-8.78,-0.33,-0.07,-0.08
0.34,1.7,-8.8,-0.26,-0.16,0.01
-1.79,1.69,-9.05,-0.22,0.06,-0.05
-0.67,2.65,-8.31,-0.04,-0.01,-0.03
-0.34,0.54,-9.58,-0.02,0.2,0.02
-0.48,1.04,-9.22,-0.05,0.16,0.03
0.25,0.68,-8.93,-0.1,0.24,0.04
0.09,0.04,-9.91,-0.12,0.31,0.04
0.27,0.14,-8.77,-0.33,0.38,0.13
-0.02,1.76,-8.6,-0.22,0.41,0.21
