Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.71,1.6,4.51,-0.27,0.05,-0.08
9.69,1.66,4.57,-0.25,0.03,-0.07
9.7,1.66,4.56,-0.22,0.04,-0.05
9.7,1.69,4.6,-0.17,0.01,-0.03
9.67,1.7,4.58,-0.13,0.01,-0.02
9.73,1.64,4.64,-0.09,-0.01,-0.0
9.69,1.63,4.53,-0.07,0.0,0.01
9.67,1.61,4.54,-0.05,-0.01,0.02
9.71,1.58,4.52,-0.03,-0.02,0.02
9.65,1.63,4.59,-0.01,-0.01,0.03
9.78,1.59,4.6,-0.0,-0.02,0.04
9.63,1.5,4.53,-0.02,-0.02,0.03
9.74,1.59,4.66,-0.03,-0.02,0.03
9.68,1.57,4.73,-0.03,-0.05,0.03
9.67,1.55,4.7,-0.04,-0.07,0.03
9.71,1.52,4.63,-0.05,-0.06,0.02
9.65,1.51,4.56,-0.08,-0.04,0.01
9.66,1.49,4.6,-0.11,-0.02,-0.0
9.73,1.56,4.54,-0.12,-0.01,-0.0
9.76,1.54,4.55,-0.11,0.0,-0.01
9.73,1.54,4.53,-0.12,-0.0,-0.01
9.73,1.53,4.43,-0.12,-0.0,-0.01
9.75,1.57,4.43,-0.12,0.01,-0.01
9.79,1.5,4.46,-0.12,0.0,-0.01
9.77,1.51,4.43,-0.13,-0.0,-0.01
9.77,1.55,4.41,-0.12,-0.01,-0.01
9.76,1.57,4.43,-0.12,0.0,-0.01
9.76,1.49,4.43,-0.13,0.02,-0.01
9.77,1.51,4.49,-0.13,0.0,-0.01
9.74,1.49,4.45,-0.13,0.01,-0.01
9.71,1.52,4.48,-0.14,0.02,-0.01
9.71,1.52,4.49,-0.14,0.04,-0.02
9.67,1.48,4.54,-0.13,0.04,-0.01
9.73,1.47,4.5,-0.14,0.07,-0.02
9.83,1.43,4.52,-0.16,0.08,0.01
9.9,1.45,4.32,-0.21,0.07,0.05
9.68,1.69,3.28,0.0,0.02,0.08
9.77,1.19,3.88,-0.02,-0.1,0.09
9.98,0.02,4.05,-0.1,0.19,-0.06
9.44,0.21,5.14,-0.63,0.22,-0.32
8.24,1.26,4.08,-0.75,0.28,-0.31
8.61,2.75,4.4,-0.66,0.63,-0.21
11.14,3.28,4.74,-0.53,0.32,-0.31
9.25,1.9,4.56,-0.26,-0.21,-0.52
8.07,1.98,3.52,-0.39,-0.4,-0.58
8.49,2.51,2.98,-0.65,0.07,-0.88
8.23,3.91,3.02,-0.63,-0.46,-0.62
6.62,2.85,2.04,-0.66,-0.32,-0.28
7.77,3.82,3.13,-0.68,-0.19,-0.2
7.61,2.88,2.25,-0.33,-0.2,0.01
8.62,3.14,2.73,-0.76,-0.14,-0.09
8.63,4.19,2.32,-1.12,-0.47,-0.19
8.6,3.56,5.77,-1.32,0.49,0.27
7.18,2.94,4.59,-0.83,0.38,0.89
3.74,4.42,5.16,-0.26,2.17,1.62
5.17,-2.83,5.88,-0.72,2.65,1.55
3.3,-6.31,22.02,-2.22,4.37,2.54
14.54,-2.17,18.51,0.99,2.06,0.86
5.06,-1.74,9.88,0.72,3.3,1.54
5.52,-3.33,7.45,0.04,3.14,0.74
4.04,3.65,9.15,-0.24,4.14,0.69
2.46,-0.28,8.45,-0.22,3.15,0.53
-8.07,-3.77,6.86,-2.66,2.19,-0.74
-7.7,-7.96,8.44,-2.74,0.1,-1.66
-4.17,6.83,6.37,-2.26,0.46,-0.66
-2.01,-8.91,6.23,-0.28,-1.19,0.37
-5.58,-10.22,10.07,-0.57,-0.6,-1.26
-1.81,-9.4,8.08,-1.89,-0.62,-0.99
0.96,-8.8,8.7,-2.33,-1.2,-1.22
-12.5,-22.91,9.44,-3.85,0.25,-0.39
2.57,-7.61,8.09,-0.94,1.26,0.24
-2.67,-8.79,2.05,1.22,-0.12,-0.23
-4.56,-7.77,6.03,-0.07,0.2,-0.07
-1.84,-7.14,6.06,0.67,0.2,-0.05
-0.93,-7.29,8.43,0.69,-0.19,-0.03
-1.68,-7.22,8.39,0.41,-0.37,0.16
-1.2,-6.46,8.32,0.33,-0.09,0.04
-0.89,-6.89,8.34,0.18,-0.11,0.19
-1.27,-6.58,8.32,0.09,-0.0,0.19
-1.69,-6.6,8.82,-0.02,-0.07,0.17
-1.71,-6.51,8.26,-0.07,-0.04,-0.08
-1.4,-6.44,8.52,-0.11,-0.11,-0.0
-1.42,-6.33,8.03,-0.15,-0.13,-0.07
-1.21,-6.35,8.35,-0.08,-0.04,-0.1
-1.28,-6.48,8.28,-0.05,-0.04,-0.04
-1.2,-6.48,8.46,-0.1,-0.04,-0.06
-1.41,-6.51,8.66,-0.14,-0.07,-0.09
-1.38,-6.45,8.48,-0.22,-0.06,-0.12
-1.06,-6.62,8.71,-0.36,-0.07,-0.19
-0.83,-6.53,7.83,-0.33,-0.08,-0.12
-0.82,-6.59,7.65,-0.09,-0.04,-0.02
-1.09,-6.76,8.06,0.02,0.01,-0.05
-1.13,-6.66,8.69,-0.06,0.09,-0.11
-1.02,-6.62,8.37,-0.16,0.09,-0.13
-0.92,-6.52,8.26,-0.22,0.06,-0.1
-0.92,-6.61,8.05,-0.2,0.04,-0.09
-0.82,-6.68,8.03,-0.15,0.02,-0.08
-0.88,-6.75,8.41,-0.11,0.02,-0.04
-0.81,-6.71,8.29,-0.17,-0.03,-0.02
-0.97,-6.78,8.34,-0.24,-0.04,-0.04
-1.01,-6.88,8.22,-0.25,-0.07,-0.06
-1.19,-7.07,8.36,-0.29,-0.09,-0.14
-1.7,-7.51,9.45,-0.45,-0.09,-0.29
-1.26,-7.53,8.54,-0.64,-0.02,-0.49
-0.55,-7.02,7.62,-0.84,0.12,-0.71
-0.94,-7.38,6.63,-0.77,-0.02,-0.75
0.05,-7.27,7.32,-0.67,0.08,-0.68
