Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.07,1.69,4.4,0.16,0.05,0.13
10.06,0.66,4.07,0.11,-0.03,0.13
10.3,0.07,4.25,-0.1,-0.07,-0.09
9.71,1.42,4.15,-0.32,-0.1,-0.14
9.7,2.09,3.62,-0.22,0.02,-0.05
9.85,1.61,3.63,0.07,0.06,0.08
10.11,0.85,4.04,0.04,0.1,0.1
10.41,0.45,4.04,-0.08,0.02,0.01
9.95,0.75,4.08,-0.21,-0.05,-0.12
9.63,1.48,3.76,-0.32,0.02,-0.09
10.44,1.2,3.64,-0.32,0.18,-0.02
10.36,0.63,2.55,-0.22,-0.12,0.03
9.66,1.23,2.9,-0.18,0.07,-0.17
10.3,0.68,3.65,-0.27,0.15,-0.16
9.95,1.21,3.92,-0.59,0.19,-0.34
9.86,1.68,3.56,-0.5,0.16,-0.39
10.03,1.27,3.26,-0.46,0.27,-0.45
9.69,1.25,2.91,-0.49,0.3,-0.47
9.68,1.26,2.61,-0.42,0.32,-0.36
10.07,0.76,2.84,-0.38,0.26,-0.35
9.44,1.33,2.65,-0.38,0.15,-0.33
9.34,1.99,3.08,-0.55,0.33,-0.37
9.92,3.1,3.92,-0.58,0.34,-0.35
12.19,4.88,3.41,-0.33,0.31,-0.05
12.73,3.95,2.99,0.0,0.05,0.17
10.83,3.23,4.53,0.14,0.35,0.22
7.12,3.65,8.47,0.58,-0.17,0.21
3.85,-0.54,4.44,0.49,0.33,0.25
8.58,1.55,5.27,0.3,1.23,0.2
8.87,2.07,4.14,0.61,0.23,0.63
7.04,0.34,2.77,0.38,0.48,0.52
8.18,0.69,3.35,0.22,0.74,0.46
8.22,0.02,4.0,-0.26,0.66,0.27
9.64,1.51,5.89,-0.34,1.12,0.44
8.16,0.52,4.81,0.24,0.53,0.45
4.06,-0.12,4.98,0.17,0.64,0.2
2.97,1.1,10.76,-0.05,2.62,-0.23
5.17,1.28,13.77,-1.44,3.08,-0.66
0.82,5.91,9.93,1.39,3.0,0.62
2.09,1.6,12.66,-0.45,3.74,0.2
1.36,-0.14,8.94,0.88,2.1,0.34
2.59,5.26,13.23,0.37,2.57,1.6
2.17,-1.19,10.88,1.96,1.93,2.23
-3.16,5.57,13.82,0.91,1.55,1.8
-1.89,2.07,10.12,1.96,0.29,1.41
-3.01,5.6,7.6,0.67,1.17,0.85
-5.04,14.42,3.01,0.79,1.84,1.3
-0.69,1.91,5.58,3.58,-0.37,2.85
-34.26,40.49,19.01,1.49,2.0,-1.35
10.59,4.94,0.05,4.37,-0.5,2.0
-2.89,9.73,1.84,4.37,-0.46,1.75
3.74,7.17,-3.62,4.37,-0.75,1.16
-4.44,15.67,-1.92,2.16,-0.53,1.74
2.63,5.3,-6.49,3.21,-0.74,1.98
2.4,6.43,-5.88,3.02,-0.21,1.13
4.39,3.51,-8.43,2.75,-0.21,1.23
4.23,2.31,-8.04,1.42,-0.2,1.31
4.81,2.21,-7.18,1.42,-0.41,1.17
4.57,3.56,-8.49,0.87,-0.1,0.97
4.06,3.08,-7.53,0.9,-0.4,1.19
3.42,1.31,-8.26,0.72,-0.18,0.93
4.06,0.85,-8.48,0.42,-0.19,0.76
3.6,1.07,-8.96,0.5,-0.15,0.69
3.49,1.03,-8.8,0.62,-0.07,0.8
4.01,-0.46,-8.74,0.54,-0.12,0.67
3.93,-1.17,-8.17,0.3,0.0,0.38
4.09,-1.38,-8.88,0.16,-0.15,0.27
4.5,-1.59,-7.85,-0.15,0.04,-0.04
2.83,-1.11,-9.03,-0.25,-0.14,-0.23
3.16,-0.7,-9.22,-0.84,0.2,-0.46
3.86,1.78,-9.04,-0.65,0.46,-0.51
4.0,1.02,-8.3,-0.82,0.69,-0.39
5.18,1.85,-9.29,-0.48,0.76,-0.07
4.8,0.58,-7.68,-0.86,0.73,-0.03
5.4,3.07,-7.94,-0.67,1.2,0.02
5.95,2.04,-8.44,-0.33,0.8,0.1
6.24,2.0,-5.35,-0.71,1.38,-0.1
6.94,1.89,-6.99,-0.67,1.04,-0.19
8.27,2.46,-4.89,-0.71,1.25,-0.15
7.66,2.76,-4.51,-0.83,1.2,-0.1
8.26,2.95,-5.37,-0.44,0.91,-0.05
8.16,3.29,-4.19,-0.69,1.19,0.06
8.39,2.63,-4.79,-0.57,1.0,0.09
8.83,3.66,-3.51,-0.45,0.98,0.04
8.77,3.24,-3.46,-0.25,0.68,0.17
8.89,3.45,-2.43,-0.34,0.83,0.15
9.16,4.07,-1.78,-0.12,0.72,0.09
9.83,2.72,-0.8,-0.28,0.88,0.01
9.8,3.34,-0.94,-0.45,0.87,-0.06
9.93,3.5,-1.3,-0.26,0.78,0.11
9.65,4.21,-1.28,-0.36,0.89,0.14
9.6,2.78,-0.84,0.03,0.6,0.17
9.95,2.61,-0.73,0.03,0.6,-0.06
10.2,2.83,-1.04,0.16,0.7,0.04
10.3,1.64,-0.17,-0.1,0.96,-0.14
9.8,2.03,0.9,-0.07,0.84,-0.25
9.93,1.98,2.76,-0.35,0.99,-0.39
10.15,2.28,2.67,-0.9,1.13,-0.72
9.72,3.45,2.25,-0.77,0.94,-1.04
9.75,2.86,0.28,-0.94,0.41,-1.57
9.97,3.06,2.37,-0.91,0.59,-1.76
8.47,5.63,4.75,-1.16,0.71,-1.45
