Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.05,-2.0,-4.15,-0.12,-0.02,-0.02
9.04,-1.99,-4.15,-0.12,-0.0,-0.01
9.03,-1.99,-4.12,-0.12,-0.01,-0.02
9.04,-1.98,-4.13,-0.12,-0.0,-0.02
9.06,-1.98,-4.09,-0.12,-0.01,-0.01
9.08,-1.97,-4.09,-0.12,-0.01,-0.02
9.03,-1.98,-4.13,-0.12,-0.02,-0.01
9.07,-1.98,-4.13,-0.12,-0.01,-0.01
9.03,-1.99,-4.07,-0.12,-0.02,-0.01
9.04,-2.0,-4.08,-0.12,-0.01,-0.01
9.03,-2.0,-4.12,-0.12,-0.02,-0.0
9.0,-1.96,-4.19,-0.12,-0.0,-0.01
9.07,-1.98,-4.17,-0.12,-0.01,-0.01
9.04,-1.96,-4.15,-0.12,-0.02,-0.0
9.02,-1.98,-4.19,-0.12,-0.02,-0.01
9.0,-2.0,-4.17,-0.11,-0.01,-0.01
9.05,-1.97,-4.18,-0.11,-0.01,-0.01
9.03,-1.99,-4.16,-0.11,-0.01,-0.01
9.0,-2.0,-4.22,-0.11,-0.01,-0.01
9.01,-2.03,-4.16,-0.11,-0.01,-0.01
9.0,-1.98,-4.21,-0.11,-0.02,-0.01
9.03,-2.01,-4.35,-0.1,-0.02,-0.01
8.95,-2.11,-4.23,-0.1,-0.0,-0.02
9.01,-2.05,-4.16,-0.12,-0.01,-0.02
8.97,-2.05,-4.26,-0.12,-0.01,-0.02
8.97,-2.08,-4.23,-0.12,-0.01,-0.02
8.98,-2.08,-4.2,-0.13,-0.0,-0.02
9.0,-1.99,-4.17,-0.13,0.01,-0.02
9.01,-2.01,-4.18,-0.12,0.02,-0.03
9.02,-2.03,-4.21,-0.13,0.02,-0.03
9.0,-2.0,-4.21,-0.14,0.01,-0.03
8.99,-1.96,-4.23,-0.14,0.03,-0.04
8.99,-1.93,-4.17,-0.14,0.03,-0.04
9.02,-1.92,-4.18,-0.14,0.02,-0.05
8.99,-1.9,-4.2,-0.14,0.02,-0.05
9.13,-1.77,-4.26,-0.16,0.05,-0.07
8.96,-1.46,-4.24,-0.17,0.12,-0.1
9.17,-1.87,-4.47,-0.28,0.27,-0.1
9.86,-2.08,-4.7,-0.49,0.5,0.16
8.5,-0.45,-4.33,-0.82,0.41,-0.39
8.32,-0.71,-3.28,-0.73,0.81,-0.37
9.23,-1.38,-2.59,-0.86,1.05,-0.14
9.53,-2.57,-2.18,-1.3,1.16,0.08
10.36,-0.5,-2.25,-1.43,1.03,0.19
8.88,1.41,-2.34,-0.96,0.94,0.01
10.76,0.03,-3.42,0.07,1.28,-0.19
10.67,-1.22,-4.73,0.78,0.63,-0.54
9.55,-0.88,-3.21,1.18,0.15,-0.24
10.81,-1.6,-3.21,1.08,0.15,-0.46
8.88,-1.77,-1.75,0.86,-0.51,-0.33
8.05,1.07,-1.63,0.64,-0.47,-0.47
10.55,-2.08,-2.17,0.75,-0.08,-0.1
10.32,-1.55,-2.21,0.58,-0.24,0.05
9.02,-0.22,-1.97,0.75,-0.04,-0.23
9.0,-2.28,-2.97,0.75,0.01,-0.22
6.98,-2.08,-1.88,0.69,-0.04,-0.11
6.16,-0.85,-1.64,0.95,0.47,-0.34
6.51,-2.22,-0.08,0.85,0.68,-0.55
7.56,-2.85,-0.93,0.43,0.22,-0.14
5.05,1.91,-1.45,0.54,-0.87,-0.09
9.13,-3.32,6.21,0.1,1.0,-0.32
13.9,3.92,-1.14,0.15,0.26,-0.55
11.5,4.02,-0.35,1.09,0.73,-1.59
14.82,-1.53,0.27,1.05,0.13,-1.73
14.29,-1.53,2.71,2.28,0.77,-2.17
11.89,-1.98,0.09,2.5,1.66,-2.85
7.86,1.08,-1.43,2.23,3.02,-2.54
11.58,14.92,0.73,0.64,2.42,-1.22
4.37,4.61,-0.8,1.65,-0.79,-3.02
8.49,6.89,-3.71,4.37,-2.0,-3.01
-3.51,6.6,-7.63,-1.74,-2.64,-3.17
2.32,13.23,-0.6,0.59,-0.53,-2.87
