Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.59,-0.46,1.7,-0.05,-0.03,-0.04
10.5,-0.49,1.67,-0.05,-0.05,-0.04
10.4,-0.59,1.56,-0.1,-0.02,-0.03
10.53,-0.39,1.58,-0.12,-0.01,-0.08
10.68,-0.45,1.18,-0.17,-0.06,-0.15
10.49,0.14,0.48,-0.33,-0.2,-0.17
10.52,0.31,0.09,-0.44,-0.25,-0.08
10.69,0.58,0.0,-0.33,-0.24,-0.03
10.33,0.4,0.02,-0.2,-0.37,-0.06
9.88,-0.02,0.58,-0.06,-0.23,-0.06
9.78,0.56,0.26,0.11,-0.15,-0.16
10.01,0.78,0.52,0.54,-0.16,-0.05
9.22,0.53,0.02,0.54,0.33,0.07
10.7,1.92,0.55,1.22,0.72,0.12
9.09,0.43,1.96,1.89,1.53,0.72
10.7,-3.4,3.24,1.31,1.44,0.37
11.56,-2.25,4.88,0.66,1.96,0.3
12.02,0.2,1.85,0.39,1.61,0.42
9.16,-3.19,1.62,0.08,1.32,0.32
8.41,-0.95,0.73,-0.15,1.02,0.23
7.68,0.67,1.88,0.11,1.37,0.24
7.41,0.29,4.87,0.74,1.75,0.24
5.63,-1.39,3.58,1.17,1.43,0.41
2.25,-0.4,1.79,1.59,1.41,0.33
3.81,-0.96,7.69,1.62,2.83,0.45
10.18,2.69,8.44,1.7,1.24,0.63
9.22,2.85,7.94,2.36,2.0,0.01
7.03,3.17,6.03,3.72,1.32,0.29
7.05,0.24,11.1,3.44,2.81,-0.92
-1.36,-1.77,39.01,-2.71,3.01,-3.65
-5.58,8.91,27.44,-4.37,-2.85,-1.5
-0.75,18.34,6.68,-2.52,4.37,-0.39
1.58,6.93,16.66,3.8,-0.49,0.78
-7.64,-10.78,11.41,2.5,-0.17,-0.18
-0.86,2.9,10.87,-0.34,-0.5,0.89
-2.93,5.21,7.4,1.04,-0.6,0.28
-4.28,1.16,9.66,0.28,-0.26,-0.24
1.67,1.42,10.77,-0.88,-0.36,-0.34
3.38,0.62,12.39,-1.45,-0.59,-1.44
-0.73,2.58,9.87,-2.18,-0.12,-1.86
2.1,-0.06,10.25,-2.08,-0.23,-1.16
-4.41,6.54,12.44,1.15,0.67,-0.19
3.73,-5.68,12.04,1.26,1.66,-0.47
-1.49,-2.8,9.8,-1.01,0.4,0.2
-0.57,2.08,11.69,-0.54,0.5,-0.26
0.0,0.11,11.77,-0.0,0.15,-0.08
-0.79,-0.92,9.98,-0.31,0.17,-0.03
0.04,-0.2,11.54,-0.3,0.12,0.22
-0.82,-0.67,11.89,-0.26,0.04,0.14
-0.19,0.13,10.56,-0.32,-0.3,0.09
-1.09,-0.29,11.03,-0.09,-0.14,0.06
-0.5,0.2,10.86,-0.18,0.02,0.03
-0.82,0.28,10.45,-0.36,0.04,-0.05
-0.82,0.08,11.43,-0.25,-0.02,-0.08
-0.66,0.0,10.9,-0.33,0.06,-0.18
-0.73,-0.62,10.93,-0.46,0.12,-0.14
0.01,-0.67,11.06,-0.4,0.1,-0.12
-0.46,-1.54,10.99,-0.52,0.15,-0.04
-0.4,-1.06,10.51,-0.41,0.21,-0.0
-0.27,-1.36,10.37,-0.12,-0.02,0.08
