Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.3,0.51,-1.26,-0.09,-0.01,-0.02
10.19,0.57,-1.44,-0.11,-0.0,-0.0
10.79,0.68,-1.81,-0.18,0.03,0.05
9.99,0.61,-2.14,-0.12,-0.19,-0.02
9.57,0.61,-1.71,-0.13,-0.05,-0.06
10.2,0.57,-1.41,-0.24,0.06,0.02
10.51,0.64,-0.87,-0.28,0.03,0.03
10.62,0.64,-0.88,-0.34,0.06,0.03
10.32,0.36,-0.83,-0.38,0.07,0.05
9.8,0.93,-1.01,-0.24,0.11,-0.02
10.16,1.51,-1.26,0.11,0.18,-0.09
10.0,1.8,-1.46,0.5,0.14,-0.1
10.21,1.3,-1.42,0.77,0.17,-0.15
9.77,0.86,-1.45,0.81,0.19,-0.18
9.92,1.52,-1.51,0.91,0.33,-0.22
10.28,1.29,-1.84,1.17,0.36,-0.27
9.36,0.23,-1.86,1.31,0.19,-0.39
8.73,-0.03,-1.47,1.33,0.23,-0.63
8.15,-0.75,-1.42,1.12,0.08,-0.76
6.91,-1.23,-1.03,0.85,-0.05,-0.72
6.68,-0.09,-1.96,0.72,0.03,-0.59
8.36,0.73,-3.39,0.82,-0.23,-0.49
10.1,-0.19,-2.55,0.24,-0.34,0.05
10.69,-0.76,-2.0,0.13,-0.13,-0.2
11.03,-3.04,-2.31,-0.28,-0.05,0.13
9.36,1.92,-2.01,-0.09,-0.09,-0.17
4.4,-0.39,1.59,-0.2,1.01,-0.35
6.77,-0.61,4.79,-0.44,2.41,-0.97
4.48,-0.16,1.61,-0.41,2.72,-1.17
17.51,8.38,32.51,-2.5,4.37,-1.92
24.93,12.17,-0.42,-2.43,1.73,-2.32
3.78,5.73,0.56,-0.5,3.71,-2.87
7.75,7.61,-0.87,0.57,3.7,-2.46
6.89,-1.12,5.09,0.39,3.87,-2.76
0.18,8.01,6.1,0.78,2.36,-1.59
-1.58,4.18,15.01,2.42,0.86,-1.25
-3.88,6.25,11.65,0.27,0.85,-0.14
-0.47,10.25,7.92,0.53,-0.5,0.17
-6.72,11.52,5.61,0.91,0.5,0.72
-2.08,10.35,7.05,2.25,0.01,0.04
-9.26,10.54,7.05,2.03,0.32,-0.96
5.07,15.49,21.74,0.86,1.84,-0.55
-1.4,11.56,-2.33,-0.15,-0.85,2.63
0.36,7.27,4.47,1.07,0.65,0.09
-3.61,2.92,2.86,0.96,-0.65,-0.5
-4.11,12.11,5.47,-0.56,-0.01,0.18
0.99,9.5,3.41,-0.46,-0.23,0.57
0.72,8.26,3.88,0.02,-0.55,0.26
1.78,7.68,3.2,0.02,0.41,-0.25
3.21,9.52,5.43,-0.68,-0.57,-0.27
-1.54,8.46,3.79,-1.02,-0.15,-0.11
1.44,8.25,4.12,-1.01,0.13,-0.07
-0.2,9.89,4.87,-0.78,-0.41,-0.01
0.01,8.74,5.7,-0.65,0.07,0.12
1.97,7.33,5.81,-0.91,-0.46,-0.03
0.07,8.36,7.48,-1.27,-0.63,0.09
0.65,10.06,6.92,-0.57,-0.1,-0.1
0.39,7.95,7.02,0.12,-0.09,-0.09
0.89,6.83,7.26,0.07,-0.05,-0.02
0.91,8.13,7.48,-0.2,0.03,0.02
