Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.93,1.82,-1.72,-0.01,0.06,-0.08
10.04,1.59,-1.79,-0.01,0.03,-0.06
9.93,1.75,-1.89,-0.01,0.04,-0.04
9.82,2.51,-1.56,0.12,0.19,-0.19
9.87,2.37,-1.69,0.3,0.24,-0.22
9.68,2.72,-1.72,0.41,0.3,-0.27
9.83,2.47,-1.72,0.6,0.26,-0.27
9.92,1.68,-1.86,0.54,0.16,-0.24
9.98,2.03,-1.69,0.36,0.08,-0.21
9.62,1.99,-1.38,0.27,0.08,-0.22
9.99,2.15,-1.56,0.15,0.14,-0.14
9.96,2.71,-1.56,0.2,0.14,-0.14
8.79,0.91,-0.03,0.03,0.14,-0.15
10.54,0.18,-1.44,-0.14,0.47,-0.18
12.0,1.92,-2.87,0.3,0.13,0.04
8.95,1.29,-2.57,0.52,0.13,0.12
8.35,1.08,-2.44,0.79,0.32,-0.18
8.94,1.39,-2.21,1.1,0.32,-0.35
7.24,0.71,-0.64,1.05,-0.03,-0.15
6.76,-0.35,-1.75,0.94,0.17,-0.14
8.03,-1.6,-2.3,0.34,-0.09,0.08
9.85,-0.45,-1.62,-0.26,-0.27,0.26
9.89,0.32,-4.49,0.24,-0.64,0.06
8.5,0.77,-2.92,0.3,0.01,-0.09
8.65,-0.07,-1.86,0.9,-0.03,-0.25
7.51,1.9,-0.4,1.34,0.38,-0.77
6.06,0.18,3.84,0.97,1.33,-1.14
5.37,-0.98,3.02,0.15,1.98,-1.69
7.9,6.85,25.34,-2.22,3.59,-2.27
39.14,18.12,3.76,-4.06,2.36,-1.46
-1.22,2.0,-5.51,-2.5,1.82,-2.74
6.95,7.02,1.7,-1.83,4.37,-1.59
10.09,7.37,5.13,0.47,3.78,-2.24
10.37,2.75,3.88,0.44,2.66,-2.15
1.8,-1.81,6.33,-1.08,3.16,-2.19
-3.85,9.28,7.28,-0.22,1.33,-0.75
-1.12,6.91,15.98,2.32,0.44,-0.49
-5.38,5.71,8.53,1.04,-0.04,0.53
-3.92,10.34,7.03,1.89,0.64,0.35
-2.95,9.21,7.93,1.82,0.65,0.3
-3.47,11.09,5.22,2.37,1.14,-0.26
-4.6,13.23,9.8,1.69,0.38,-0.76
-0.26,12.28,2.81,0.06,0.37,-0.34
-3.21,9.27,-0.36,-0.64,-1.74,0.28
-2.62,4.47,4.41,-0.67,-0.38,0.44
2.98,7.43,4.75,-0.13,-0.69,0.45
0.81,9.89,5.35,-0.95,-0.81,-0.16
-1.14,10.91,6.26,-0.02,-0.08,-0.59
0.98,8.42,5.6,0.16,0.17,-0.01
-0.2,8.66,5.39,0.22,-0.09,0.01
0.88,7.58,3.97,-0.18,-0.05,0.05
0.3,8.19,4.91,-0.42,-0.37,0.08
-0.09,9.49,4.94,-0.53,-0.31,0.19
0.5,9.53,5.57,-0.32,-0.08,0.02
0.47,9.28,4.85,-0.1,0.16,-0.13
0.64,8.32,5.13,0.01,0.23,-0.13
1.04,7.46,5.6,-0.21,-0.0,-0.07
0.02,8.93,5.49,-0.31,-0.03,0.01
0.3,9.45,5.69,-0.12,0.02,-0.06
0.31,8.7,5.43,-0.07,-0.02,-0.0
