Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.6,-0.28,1.6,-0.14,0.02,-0.03
10.62,-0.4,1.17,-0.16,0.02,-0.08
10.5,-0.5,0.77,-0.11,0.12,-0.1
10.41,-0.24,0.39,0.01,0.11,-0.04
10.07,-0.01,0.86,0.08,0.06,-0.02
10.51,-0.55,0.66,0.11,0.19,-0.04
10.3,0.45,0.63,0.29,0.17,-0.09
10.27,-0.08,0.5,0.4,0.16,-0.13
10.29,0.05,0.62,0.48,0.14,-0.17
9.81,-0.17,0.92,0.45,0.19,-0.2
9.72,0.3,1.05,0.61,0.32,-0.17
9.01,0.96,1.38,0.75,0.25,-0.09
7.9,0.04,1.49,0.66,0.21,-0.25
6.97,-0.35,0.98,0.76,0.25,-0.44
6.96,1.01,2.17,1.19,0.74,-0.41
8.28,5.16,3.4,2.24,0.97,-0.34
6.23,-5.27,3.23,1.65,1.08,-0.32
7.39,-0.47,4.46,1.51,0.63,-0.05
9.29,1.02,9.56,2.06,0.74,-0.59
12.53,-1.74,4.36,2.22,0.65,-1.02
2.8,0.8,6.35,1.98,2.11,-0.94
41.81,8.83,6.63,-1.18,3.94,0.76
7.32,5.43,-11.52,0.91,2.39,-4.37
9.87,-6.72,-0.91,-0.59,4.37,-1.85
5.41,5.88,4.55,1.53,0.0,-2.11
-4.33,4.06,9.03,2.39,1.13,-0.19
10.37,10.24,2.1,3.73,1.37,1.23
-1.55,17.43,6.18,4.37,-1.42,2.01
3.5,6.44,1.49,4.37,-2.87,1.36
7.63,58.82,-5.47,4.37,-1.96,-4.37
-1.29,-13.47,-9.21,1.08,0.84,-2.07
-7.83,22.22,-2.57,3.63,-0.64,-2.75
-6.7,0.68,-8.26,1.89,1.44,1.12
7.43,6.9,-8.48,2.54,-0.86,0.05
-7.66,3.56,-6.45,3.12,-0.82,0.07
-1.37,0.18,-5.99,2.61,0.46,1.01
-1.53,-1.71,-9.72,2.18,-0.21,0.45
-0.18,-2.43,-10.2,1.7,-0.28,0.16
-0.21,-0.43,-8.82,0.55,0.27,0.15
0.04,0.01,-9.8,0.82,-0.13,-0.08
1.3,-0.58,-9.05,0.56,0.49,0.03
0.57,-0.37,-9.62,0.58,0.16,-0.1
1.14,-1.78,-9.0,0.59,0.36,0.07
1.44,-2.26,-8.93,0.25,0.12,0.03
1.19,-1.62,-8.9,0.12,-0.01,-0.08
0.52,-2.91,-8.45,-0.26,-0.2,0.03
1.69,-2.75,-9.5,-0.59,-0.27,0.12
3.35,-2.6,-8.0,-1.12,0.44,0.03
-0.91,1.65,-9.57,-0.58,-0.22,-0.25
-0.45,-0.18,-9.88,-0.21,0.06,0.09
0.4,1.44,-9.49,0.01,0.1,-0.1
1.33,-1.61,-8.95,0.0,0.1,-0.06
0.94,-0.91,-9.17,-0.26,0.13,-0.07
0.59,-0.15,-9.25,-0.15,0.11,-0.09
0.95,-0.43,-9.29,0.04,0.13,-0.09
1.33,-0.99,-9.07,-0.02,0.09,-0.06
1.24,-1.26,-9.03,-0.2,0.06,-0.05
0.99,-0.65,-9.2,-0.19,-0.01,-0.02
1.16,-0.57,-9.27,-0.21,-0.03,-0.01
1.0,-0.39,-9.11,-0.19,-0.03,0.01
