Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.2,-0.93,3.57,-0.13,0.01,-0.02
10.2,-0.87,3.54,-0.12,-0.01,-0.01
10.2,-0.91,3.56,-0.11,0.01,-0.01
10.15,-0.95,3.53,-0.13,-0.01,-0.01
10.17,-0.88,3.54,-0.11,0.01,-0.02
10.16,-0.91,3.59,-0.12,0.01,-0.01
10.16,-0.89,3.56,-0.12,0.01,-0.01
10.16,-0.89,3.57,-0.12,0.01,-0.01
10.15,-0.91,3.56,-0.12,0.01,-0.02
10.2,-0.9,3.58,-0.13,0.03,-0.01
10.31,-1.09,3.25,-0.11,-0.0,0.01
10.07,-1.21,3.29,-0.08,0.08,0.0
10.23,-1.59,3.03,-0.07,0.02,0.0
10.21,-1.28,2.63,0.03,-0.19,-0.03
9.76,-1.05,2.82,0.17,0.15,-0.03
10.27,-0.54,2.45,0.33,0.08,0.11
9.97,-0.19,2.28,0.52,0.02,0.15
10.55,-0.68,2.28,0.54,-0.2,0.11
9.68,-0.91,1.85,0.66,-0.2,0.0
9.23,0.28,1.95,0.81,-0.22,0.03
7.98,-0.12,2.34,1.03,0.13,-0.04
7.04,-0.68,1.92,1.19,0.17,-0.14
7.64,0.21,2.1,1.47,0.6,-0.17
9.7,1.52,1.77,1.83,0.29,0.38
10.16,0.73,2.12,2.33,-0.24,0.67
6.67,0.01,2.69,2.63,0.19,0.44
5.65,-0.67,4.34,2.61,-0.2,0.58
3.82,0.04,8.05,3.48,1.59,0.75
3.68,-1.98,9.4,4.37,3.28,0.76
10.18,2.8,33.27,2.56,1.5,-0.53
25.49,8.79,21.14,4.37,1.49,0.28
-1.07,-13.19,-11.42,3.84,-0.27,1.83
17.35,7.89,0.5,4.29,1.19,1.93
3.21,-8.81,-0.11,3.64,-0.21,1.56
10.39,8.95,4.76,3.81,-1.87,1.87
31.54,-6.74,-9.47,4.14,-2.46,3.88
16.85,10.2,20.29,1.88,-4.37,0.11
-3.29,6.9,0.54,0.68,1.04,0.18
12.92,-5.26,3.26,1.98,0.55,-0.1
10.97,5.7,-2.48,1.01,-0.1,0.81
9.51,-4.81,-6.47,0.64,-0.39,0.84
10.71,-0.13,-1.62,0.39,-0.24,0.86
8.34,-1.49,-5.61,0.72,-0.46,1.27
9.58,-2.16,-3.14,0.83,-0.79,0.89
10.97,-3.61,-5.39,0.49,-1.01,0.86
6.4,-3.07,-5.32,0.42,-1.21,0.74
10.26,-5.75,-2.21,-0.15,-0.37,0.66
7.73,-2.32,-4.67,-0.1,-0.43,0.67
9.9,-3.25,-2.27,-0.23,-0.12,0.43
8.69,-2.45,-4.5,-0.35,0.01,0.04
9.26,-3.03,-3.3,-0.25,0.15,0.02
9.01,-2.97,-4.0,-0.12,0.17,0.02
9.19,-2.62,-3.19,-0.05,0.28,0.01
9.48,-2.57,-3.26,-0.24,0.35,-0.05
9.59,-2.21,-3.09,-0.26,0.3,-0.05
9.36,-2.14,-3.41,-0.34,0.35,-0.03
9.44,-2.2,-3.63,-0.24,0.24,0.01
9.32,-2.43,-3.6,-0.22,0.17,0.0
9.47,-2.34,-3.18,-0.08,0.19,-0.04
9.7,-2.39,-2.59,-0.05,0.25,-0.07
