Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.97,0.0,3.89,-0.03,0.06,-0.03
9.86,0.06,3.61,-0.03,0.0,-0.03
10.37,-0.21,3.22,-0.04,-0.01,-0.1
10.35,0.32,3.5,0.02,0.02,-0.07
10.11,0.05,3.02,0.11,0.09,-0.11
9.95,0.16,3.08,0.13,0.12,-0.15
10.47,0.21,2.69,0.22,0.06,-0.1
9.88,0.39,2.82,0.35,-0.02,-0.08
9.88,0.71,2.65,0.53,0.05,-0.05
9.53,0.69,2.55,0.68,0.04,-0.02
9.74,0.73,2.33,0.83,0.07,-0.08
9.24,0.97,2.54,0.97,0.02,-0.04
8.79,0.93,2.79,1.11,0.16,-0.01
7.38,0.59,2.67,1.12,0.2,-0.12
7.64,0.49,2.24,1.23,0.39,-0.15
9.62,2.48,2.05,1.55,0.7,-0.05
9.11,2.79,2.99,1.81,0.55,0.46
10.13,-0.78,5.76,2.01,0.62,-0.89
4.45,-0.02,6.05,1.54,-0.56,-0.54
4.02,-2.01,7.97,1.14,1.95,-0.76
9.36,0.23,3.8,1.31,1.62,-0.47
7.8,14.1,24.66,-0.33,4.37,-1.02
17.35,18.4,4.39,2.87,1.96,-0.47
10.48,-10.32,-1.47,2.35,1.54,-2.21
6.2,6.56,-1.29,1.7,2.76,-1.64
11.41,-2.27,2.51,3.17,0.76,-1.85
5.87,3.98,4.49,2.83,1.44,-1.39
4.52,14.31,3.04,3.96,-0.63,1.1
8.24,12.0,-0.77,4.37,0.75,3.0
9.52,40.87,-11.21,4.11,-4.37,-4.28
-3.61,-6.41,0.18,0.78,-2.58,-1.25
-8.95,24.61,-9.44,3.53,-0.71,-1.13
2.46,-1.03,-5.4,2.23,2.62,0.19
-2.93,6.78,-8.76,2.62,-1.09,-0.47
-0.93,2.25,-10.93,2.02,0.54,-0.13
-1.6,0.08,-11.99,2.57,0.51,0.26
1.92,-0.94,-6.01,1.71,0.12,0.51
-3.11,-1.52,-9.89,1.53,-0.13,0.44
2.01,-2.1,-10.88,0.78,0.38,0.85
1.48,0.3,-9.42,0.44,-0.3,0.58
0.46,1.38,-8.79,0.59,0.54,0.18
3.34,0.52,-9.77,0.66,0.61,-0.06
3.58,-1.6,-8.82,0.67,0.33,-0.02
3.33,-2.25,-8.28,0.39,0.22,0.08
3.59,-1.94,-8.79,0.19,0.04,0.1
3.08,-1.77,-9.01,0.08,0.07,0.05
2.57,-1.48,-9.2,-0.03,0.06,0.09
2.7,-1.42,-8.8,0.03,0.06,0.08
2.51,-1.75,-8.82,-0.29,0.02,-0.02
2.69,-1.19,-8.84,-0.13,0.09,-0.07
3.07,-1.56,-8.58,-0.28,-0.09,0.13
3.62,-0.99,-10.01,-0.52,0.4,-0.08
2.05,-0.83,-9.61,-0.32,-0.21,0.09
2.68,-1.08,-8.48,-0.33,-0.2,-0.12
6.28,-3.26,-5.65,-0.2,0.35,0.02
0.58,1.8,-10.24,-0.39,-0.98,-0.28
2.27,-0.11,-9.79,0.09,0.36,0.08
1.67,0.39,-9.28,0.38,-0.16,-0.27
3.51,-2.1,-8.66,0.2,0.17,-0.03
2.54,-2.88,-8.19,-0.22,-0.15,-0.02
