Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.55,1.15,5.23,-0.12,0.01,-0.0
9.53,1.09,5.14,-0.12,0.0,-0.0
9.53,1.16,5.09,-0.13,-0.01,-0.01
9.38,1.17,4.98,-0.12,0.01,0.01
9.76,1.09,4.96,-0.15,0.05,0.03
10.0,0.87,5.63,-0.14,-0.02,-0.07
9.32,1.26,5.07,-0.16,-0.01,-0.1
9.33,1.25,5.18,-0.15,0.03,-0.09
9.29,1.11,5.27,-0.15,0.03,-0.02
9.68,1.15,5.48,-0.13,0.02,-0.0
9.31,1.13,4.99,-0.13,-0.02,0.0
9.56,1.17,4.75,-0.18,0.05,-0.01
9.97,1.24,4.72,-0.4,-0.03,0.06
9.98,1.34,3.98,-0.51,-0.05,-0.01
9.34,1.08,2.62,-0.31,0.07,-0.23
8.81,1.19,4.96,-0.45,0.57,-0.41
8.46,0.35,5.7,-0.8,0.11,-0.78
6.99,1.35,3.78,-1.12,0.02,-0.9
7.97,2.49,4.89,-1.38,0.08,-0.79
8.67,2.52,3.29,-1.14,0.12,-0.84
6.92,3.07,4.64,-0.91,0.0,-0.82
7.36,2.12,3.69,-0.97,0.17,-0.49
6.63,2.87,4.58,-0.9,0.24,-0.51
7.59,2.98,4.51,-1.23,0.21,-0.33
9.03,1.7,4.62,-1.32,0.45,-0.22
6.21,4.14,8.65,-0.94,0.7,0.14
5.52,2.93,6.86,-0.94,0.91,1.23
2.75,-1.51,4.95,-0.79,0.96,1.94
-1.9,-7.21,23.97,-2.02,2.87,1.82
25.52,-8.98,23.87,4.37,3.55,4.02
4.92,-3.52,6.62,-1.81,3.48,1.47
9.29,-2.53,10.72,-1.32,3.1,1.16
7.6,6.16,9.14,-0.59,3.39,1.79
2.35,0.65,5.95,-0.32,2.82,2.53
-10.55,-5.91,10.7,-1.31,2.09,0.73
-7.04,-5.05,6.83,-1.67,1.42,-1.13
-1.76,2.58,8.17,-2.1,0.39,-1.39
-7.13,-8.45,5.64,0.99,-1.66,-0.62
-0.38,-10.62,8.29,-0.68,-0.53,-1.29
-3.77,-12.67,6.55,-2.35,-1.31,-2.0
1.3,-7.75,8.88,-1.96,-1.12,-2.08
-9.91,-22.06,14.31,-3.83,-0.63,-2.09
-1.85,-7.0,4.15,-1.51,1.09,-0.2
4.03,-5.89,3.43,-0.44,-0.89,-0.67
-2.1,-12.52,0.99,-1.13,-0.14,-0.5
1.76,-6.1,2.77,0.11,0.74,0.46
3.67,-9.82,6.0,-0.05,-0.04,0.33
0.08,-9.25,4.33,0.34,-0.13,0.11
0.44,-8.49,5.93,0.17,0.3,0.41
0.7,-9.12,5.37,0.32,-0.02,0.4
0.28,-9.17,5.75,0.25,0.09,0.31
-0.09,-9.48,6.34,-0.09,0.14,0.01
0.21,-8.09,5.9,-0.02,0.03,0.04
0.25,-8.64,5.8,0.06,-0.02,0.17
0.23,-8.7,6.02,0.08,-0.04,0.16
0.03,-8.66,5.72,0.09,-0.0,0.19
0.21,-8.75,6.01,0.28,0.08,0.19
0.1,-8.11,6.32,0.3,-0.03,0.24
-0.41,-8.43,6.54,0.18,0.11,0.16
-0.43,-8.22,6.7,0.24,0.06,0.23
