Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.35,-0.55,2.76,-0.1,0.2,-0.03
10.37,-0.71,2.37,-0.01,0.06,-0.0
10.12,-0.59,2.32,0.08,0.07,0.01
10.24,-0.65,2.81,0.2,0.21,0.02
10.24,0.17,2.0,0.35,0.01,0.04
10.23,-0.5,2.15,0.47,0.01,0.03
9.95,-0.22,1.94,0.67,-0.09,0.01
9.48,-0.06,2.25,0.8,-0.05,0.03
9.17,-0.21,2.19,0.95,-0.08,0.11
8.55,0.26,2.03,0.96,-0.05,0.06
8.47,-0.23,2.27,1.09,-0.11,0.01
7.55,-0.15,2.27,1.17,0.24,-0.1
8.68,0.69,1.84,1.28,0.26,-0.05
10.75,2.02,2.31,1.38,0.15,0.18
8.02,-0.96,3.13,1.09,-0.47,-0.15
7.55,-1.35,1.7,1.31,0.9,-0.52
6.75,0.69,5.43,1.13,0.59,-0.67
8.2,-0.17,7.66,1.22,1.2,-1.02
7.37,0.15,7.83,1.29,0.83,-1.25
7.6,4.74,11.53,1.51,1.28,-0.97
24.39,4.96,7.37,-0.25,4.37,-0.84
16.7,6.33,1.8,3.51,1.43,-2.86
7.37,-3.4,-1.44,1.55,4.27,-2.21
11.55,1.43,2.26,1.53,2.61,-2.11
6.77,1.18,4.85,0.76,1.61,-1.47
-2.94,4.98,2.3,2.12,1.85,-1.61
2.96,17.17,3.44,2.41,0.77,2.59
0.7,15.44,3.02,4.37,-1.98,3.74
-3.36,8.19,0.63,4.37,-1.89,2.36
20.48,33.67,-4.87,-0.15,-4.37,-3.62
-2.53,0.03,-6.14,1.32,-2.19,-0.97
-10.92,13.36,-12.18,1.76,0.64,-0.23
5.41,3.15,-8.02,1.78,-0.49,1.08
-3.03,4.48,-8.69,1.96,-0.61,-0.11
0.65,4.11,-12.38,0.51,0.57,0.42
-0.32,2.72,-5.12,1.29,-0.88,0.68
0.16,4.16,-10.22,0.72,0.2,0.63
1.54,6.56,-8.42,2.08,-0.74,0.77
1.27,1.64,-8.68,1.26,0.11,1.08
2.41,4.32,-7.74,2.58,-0.82,0.88
1.81,1.94,-8.25,1.86,0.28,0.75
2.96,0.3,-9.11,1.38,-0.32,0.68
1.87,0.98,-9.17,1.39,0.02,0.53
2.02,-3.49,-9.04,1.38,-0.1,0.36
1.57,-3.07,-10.38,1.71,-0.06,0.12
2.58,-10.76,-4.28,-0.38,0.88,-0.15
0.6,-2.91,-8.85,-0.56,-0.21,-0.37
1.47,-3.15,-9.69,-0.49,0.06,-0.13
2.43,-1.64,-9.32,-0.35,0.16,-0.09
2.35,-1.66,-8.84,-0.24,0.07,-0.06
2.35,-1.45,-8.71,-0.49,0.07,-0.13
2.11,-0.81,-9.27,-0.47,0.16,-0.19
2.85,-1.11,-9.33,-0.26,0.1,-0.14
3.0,-1.48,-8.81,-0.04,0.03,0.02
2.62,-1.37,-8.85,-0.0,-0.06,0.04
2.43,-1.7,-8.91,-0.02,-0.03,-0.02
2.39,-1.84,-8.97,-0.02,0.0,-0.04
2.49,-1.93,-8.92,0.02,-0.01,-0.02
2.46,-2.19,-8.76,-0.0,-0.03,0.01
2.38,-2.32,-8.74,-0.11,-0.02,0.03
