Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.39,-0.79,2.32,-0.12,-0.0,-0.01
10.35,-0.89,2.38,-0.13,0.02,-0.0
10.53,-0.68,1.97,-0.06,0.03,-0.02
10.78,-0.35,1.9,0.12,0.1,-0.05
10.04,-0.48,1.15,0.37,0.08,-0.02
10.65,-0.99,1.75,0.47,0.0,-0.01
10.06,-0.8,1.89,0.44,0.07,-0.03
10.35,-0.53,1.96,0.53,0.09,-0.02
10.06,-0.44,1.74,0.74,0.06,0.01
9.88,0.29,1.74,1.03,0.29,0.07
9.71,0.47,2.03,1.45,0.29,0.12
9.33,-0.04,1.96,1.77,0.17,0.16
8.84,-0.91,1.08,1.94,0.15,0.14
8.52,-1.2,1.99,1.64,0.42,0.1
8.21,-1.24,2.21,1.24,0.15,-0.13
7.38,-0.64,2.49,1.03,0.1,-0.33
9.01,1.18,2.24,1.23,0.2,-0.34
8.49,0.61,3.91,1.33,0.11,-0.12
5.89,-2.6,3.61,1.64,-0.03,-0.23
7.06,1.47,5.84,2.23,0.38,-0.66
5.27,1.96,5.72,2.94,1.62,-0.76
11.92,-4.07,8.08,2.53,2.6,-0.37
5.37,9.03,25.88,-0.55,2.89,-2.25
24.96,13.23,13.23,2.66,2.46,-0.53
6.45,-9.67,-1.08,2.24,2.79,-2.16
12.61,7.2,-3.92,3.07,1.1,-1.01
6.46,-0.49,4.39,2.84,0.44,-0.46
8.14,15.18,-0.82,2.19,-1.21,1.04
5.28,3.27,0.39,4.11,-1.58,1.11
31.26,56.66,-9.97,2.73,-4.35,-3.18
3.3,-12.24,-1.5,0.87,-1.0,-3.25
-0.66,12.89,-8.63,1.41,-0.21,-0.95
7.43,2.76,-4.9,1.14,-1.3,-0.46
1.57,10.16,-7.63,-0.12,-1.35,-0.07
2.07,3.68,-2.79,0.36,-1.76,-0.48
-0.68,6.64,-5.3,0.6,-1.68,-0.81
-5.97,11.32,-11.22,0.65,-1.11,0.18
0.65,1.99,-5.76,0.25,0.83,0.56
-2.12,7.04,-9.45,0.91,-0.78,0.09
0.47,4.27,-6.98,0.47,0.52,0.29
1.55,5.23,-7.13,0.08,-0.2,0.16
0.8,5.63,-7.37,0.02,0.27,0.35
2.35,5.1,-7.26,-0.3,0.39,0.23
2.18,5.54,-7.08,-0.45,0.27,0.09
2.26,6.14,-6.47,-0.25,0.51,-0.05
2.92,5.75,-6.37,-0.28,0.56,0.02
3.58,6.01,-6.51,-0.18,0.34,-0.01
3.14,5.86,-6.47,-0.27,0.11,-0.08
2.97,5.9,-6.81,-0.55,-0.1,-0.0
2.09,5.37,-6.85,-0.44,0.01,-0.12
2.44,6.56,-6.45,-0.76,0.09,0.01
2.53,6.41,-6.28,-0.91,0.04,0.21
2.32,9.64,-5.55,-0.39,0.52,0.01
2.84,5.13,-5.8,-0.35,-0.34,-0.23
2.76,8.36,-6.04,-0.48,0.17,-0.05
3.15,7.47,-4.14,-0.61,0.03,0.05
3.68,6.96,-5.0,-0.4,-0.1,-0.04
2.51,7.71,-5.17,-0.25,-0.16,-0.2
2.63,7.87,-5.09,-0.35,-0.04,-0.13
2.72,7.4,-4.95,-0.27,0.0,-0.07
