Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.37,0.48,0.59,-0.39,0.12,0.05
10.34,0.48,0.48,-0.33,0.14,0.01
10.63,0.33,0.38,-0.33,0.14,0.0
10.61,0.17,0.29,-0.38,0.08,0.02
10.5,0.26,0.36,-0.43,0.12,0.01
10.53,0.69,0.28,-0.38,0.1,0.02
10.61,0.29,0.42,-0.32,0.07,0.0
10.21,0.61,0.44,-0.28,0.09,0.0
10.86,0.62,0.75,-0.31,0.09,0.05
10.18,0.51,0.51,-0.34,0.02,0.03
10.47,0.58,0.37,-0.38,0.05,0.0
10.37,0.98,0.38,-0.38,-0.01,0.06
10.02,0.81,0.22,-0.36,0.09,0.05
10.45,0.67,0.07,-0.35,0.09,0.0
10.76,1.02,0.97,-0.23,0.15,0.01
9.79,0.51,0.45,0.12,0.1,-0.12
9.13,1.57,-0.81,0.54,0.35,-0.25
10.23,1.67,-0.87,1.13,0.29,-0.13
8.81,1.21,-1.18,1.46,0.23,-0.04
10.59,-0.32,-0.85,1.27,0.09,-0.26
8.98,0.16,-0.96,1.05,-0.46,-0.17
8.03,0.94,-0.95,1.01,-0.15,-0.19
8.53,0.34,-0.02,1.25,-0.24,-0.14
6.08,0.92,1.95,1.42,0.1,-0.23
6.72,-2.77,-0.55,1.03,0.46,-0.43
10.25,2.89,1.96,1.29,1.39,-0.66
5.63,1.61,4.0,1.76,1.82,-0.74
5.75,2.11,4.86,1.98,3.26,-1.13
5.46,0.5,4.81,2.38,3.43,-1.48
22.88,1.8,30.42,-2.82,4.37,-1.65
24.03,11.0,-1.13,-0.25,0.16,-3.35
5.33,-3.1,-3.63,-0.98,4.3,-2.52
4.46,3.34,4.64,-0.69,3.47,-2.18
1.41,9.02,5.57,0.15,3.09,-1.12
-6.83,8.91,14.41,4.37,0.17,-0.79
-1.88,0.09,12.77,2.08,0.81,0.24
-1.49,16.44,9.16,1.42,-1.25,0.38
-7.82,9.03,6.65,1.51,0.18,0.61
-10.04,17.37,4.67,1.96,0.77,-1.31
4.1,10.52,18.45,2.25,1.27,0.08
-4.26,5.6,-4.35,-0.26,0.58,1.87
-1.86,12.29,4.68,2.38,2.05,0.23
-1.75,3.76,2.15,1.1,0.11,0.25
-3.34,7.34,1.35,0.02,-0.28,0.14
-2.64,9.85,-1.08,0.07,-0.29,0.14
-0.38,7.54,0.76,-0.41,-0.25,0.25
-0.84,10.13,2.97,-0.76,-0.28,0.37
-0.27,9.72,3.31,-0.68,-0.05,0.24
0.55,8.78,3.01,-0.44,-0.02,0.05
0.59,9.39,3.03,-0.48,-0.3,-0.11
-1.33,9.27,2.67,-0.92,-0.18,-0.01
0.41,7.76,3.68,-1.25,-0.12,-0.08
-0.1,9.36,5.01,-1.3,-0.46,-0.2
-0.63,10.0,6.44,-0.66,-0.35,-0.11
0.39,7.57,5.9,-0.68,-0.59,-0.1
0.03,7.29,5.04,-0.99,-1.1,-0.16
-1.14,9.52,5.36,-1.39,-0.92,-0.13
-0.53,8.13,7.82,-1.48,-0.39,-0.17
0.09,7.71,7.11,-0.96,-0.11,-0.05
0.13,7.46,7.74,-0.65,-0.14,-0.11
